event_id,occurred_at,user_id,event_type,properties_json
cb0a2492-c6f8-4848-a19f-c48b4126ae43,2025-08-23T14:09:19+03:00,113,message_sent,"{""country"":""GB"",""session_id"":""36c6f310"",""length"":167,""channel"":""channel""}"
ed612479-66e1-4ba1-acc0-b38f056c807a,2025-08-26T16:14:25+03:00,1,message_sent,"{""country"":""UA"",""session_id"":""5a28bd1f"",""length"":168,""channel"":""group""}"
9338204b-1155-4944-b9ef-e0b04bea8749,2025-08-21T14:05:12+03:00,3,app_open,"{""country"":""IT"",""session_id"":""411629c9"",""app_version"":""1.2.2"",""os"":""Android""}"
c0347fec-f41a-4602-9e25-21fc8ed1c899,2025-08-02T18:07:42+03:00,6,view_item,"{""country"":""US"",""session_id"":""41b6dc90"",""item_id"":""SKU9590"",""price"":107.64,""currency"":""USD""}"
f26f8349-11a1-4356-a089-933173133fa6,2025-08-25T17:56:59+03:00,4,app_open,"{""country"":""PL"",""session_id"":""58951da0"",""app_version"":""1.3.7"",""os"":""Android""}"
820f35e8-a741-4297-8a78-26fbbd202686,2025-08-18T17:12:08+03:00,23,message_sent,"{""country"":""IT"",""session_id"":""cf8c75d3"",""length"":139,""channel"":""private""}"
ba9db7df-81f0-42ef-80a2-3fceb311f1a0,2025-08-19T15:00:22+03:00,3,add_to_cart,"{""country"":""US"",""session_id"":""d46e814e"",""item_id"":""SKU3493"",""qty"":3}"
7e7f9edb-7dd0-474b-9981-d608a62377dd,2025-08-12T13:15:21+03:00,1,view_item,"{""country"":""KZ"",""session_id"":""aa5b8d4e"",""item_id"":""SKU6964"",""price"":39.88,""currency"":""USD""}"
ee6c96c5-4f6f-4aa8-8d8f-13e719937faa,2025-08-03T16:29:06+03:00,3,message_sent,"{""country"":""KZ"",""session_id"":""3433a501"",""length"":283,""channel"":""private""}"
31bcdcc2-fbc1-44e6-a8bc-146457bdf8c3,2025-08-15T05:02:32+03:00,22,message_sent,"{""country"":""SE"",""session_id"":""dbf13875"",""length"":50,""channel"":""group""}"
619d026a-18ea-490c-a329-d5c2101f5732,2025-08-19T18:04:23+03:00,1,add_to_cart,"{""country"":""KZ"",""session_id"":""b44cd70a"",""item_id"":""SKU3685"",""qty"":2}"
ca9ea601-2d1a-4f5a-9128-bbf423960079,2025-08-11T00:41:55+03:00,438,app_open,"{""country"":""IT"",""session_id"":""f6b8e748"",""app_version"":""1.4.2"",""os"":""Android""}"
4f3cea0e-f4ba-4933-b6c4-5c3879736d8b,2025-08-04T09:17:34+03:00,238,app_open,"{""country"":""NL"",""session_id"":""fc997146"",""app_version"":""1.1.5"",""os"":""Android""}"
eaa2a117-85bd-4821-bd8a-ef91108b98ab,2025-08-02T13:23:12+03:00,18,app_open,"{""country"":""GB"",""session_id"":""699d009f"",""app_version"":""1.6.8"",""os"":""iOS""}"
45a2bf4c-3386-4708-b5ba-516c3f05d846,2025-08-24T19:32:15+03:00,315,logout,"{""country"":""PL"",""session_id"":""f78eaacf"",""method"":""password""}"
a5de66aa-ef75-46af-9c45-07cf278ad0ea,2025-08-26T18:36:13+03:00,1,app_open,"{""country"":""KZ"",""session_id"":""840deb19"",""app_version"":""1.3.1"",""os"":""iOS""}"
5154cfe0-78bb-4059-841b-e399ded2abb8,2025-08-01T12:39:33+03:00,2,app_open,"{""country"":""PL"",""session_id"":""4a3b866c"",""app_version"":""1.4.9"",""os"":""iOS""}"
0070b415-088a-4947-82a9-0d732f6320f8,2025-08-08T10:49:50+03:00,20,app_open,"{""country"":""NL"",""session_id"":""81660387"",""app_version"":""1.0.3"",""os"":""iOS""}"
a526b52c-d5f6-41fc-b1aa-8226b5595ec3,2025-08-02T10:49:44+03:00,669,add_to_cart,"{""country"":""DE"",""session_id"":""64c77d72"",""item_id"":""SKU5974"",""qty"":2}"
f9c08d6a-c346-4f1d-afdd-bbd21488261e,2025-08-19T20:00:20+03:00,82,app_open,"{""country"":""ES"",""session_id"":""f5a8ec39"",""app_version"":""1.6.0"",""os"":""iOS""}"
8612f1a1-61e0-4043-bd67-1c6f91459845,2025-08-17T16:09:51+03:00,1,message_sent,"{""country"":""FR"",""session_id"":""057385f5"",""length"":395,""channel"":""private""}"
55e0b2f2-d1be-4977-8912-4f933f626554,2025-08-22T11:04:00+03:00,371,app_open,"{""country"":""IT"",""session_id"":""dd54a617"",""app_version"":""1.0.7"",""os"":""Web""}"
505a79a3-5419-455e-9379-cea3b738b616,2025-08-25T15:04:12+03:00,315,message_sent,"{""country"":""RO"",""session_id"":""20c41648"",""length"":26,""channel"":""group""}"
f51b467f-e731-4041-a14e-4c7a69a4afdc,2025-08-23T22:37:10+03:00,1,message_sent,"{""country"":""IT"",""session_id"":""c9808321"",""length"":345,""channel"":""channel""}"
f3b5b713-a564-4f28-bdc8-b6fc22ef85a3,2025-08-23T20:57:03+03:00,2,view_item,"{""country"":""KZ"",""session_id"":""be50268a"",""item_id"":""SKU8637"",""price"":167.33,""currency"":""USD""}"
749ddbed-ec72-4b7e-9058-13fd1467d25d,2025-08-14T12:40:50+03:00,21,message_sent,"{""country"":""NL"",""session_id"":""c33c5366"",""length"":154,""channel"":""channel""}"
5b461289-4c72-4811-8fc2-60b00b46610c,2025-08-21T08:50:50+03:00,14,logout,"{""country"":""GB"",""session_id"":""845e499d"",""method"":""google""}"
2e574b4d-cd4e-4a22-81b1-f869f7a9a868,2025-08-18T10:31:36+03:00,21,app_open,"{""country"":""RO"",""session_id"":""77940529"",""app_version"":""1.0.6"",""os"":""Web""}"
15afc8b0-1a60-44ba-8e98-269a59c7b9ba,2025-08-22T17:21:52+03:00,110,message_sent,"{""country"":""ES"",""session_id"":""9bad76c2"",""length"":208,""channel"":""private""}"
de8f51f4-3ffe-4c9f-ac9a-bc9b7220eaad,2025-08-26T11:38:57+03:00,40,app_open,"{""country"":""ES"",""session_id"":""b28eda85"",""app_version"":""1.4.0"",""os"":""Android""}"
fd5094cf-81ab-4b3f-b552-1986faf99306,2025-08-04T19:30:26+03:00,1,view_item,"{""country"":""ES"",""session_id"":""516e9655"",""item_id"":""SKU5906"",""price"":94.21,""currency"":""USD""}"
d96358bf-98e0-4446-a27e-afe88dca222e,2025-08-12T12:29:39+03:00,2,view_item,"{""country"":""UA"",""session_id"":""39386e04"",""item_id"":""SKU5786"",""price"":70.49,""currency"":""USD""}"
f50c3c1d-d1af-4d71-a973-f08b01a0fae9,2025-08-29T13:42:34+03:00,2,logout,"{""country"":""US"",""session_id"":""caef5384"",""method"":""password""}"
722646c1-1a05-4f6c-8994-c82832204973,2025-08-13T18:11:24+03:00,28,app_open,"{""country"":""GB"",""session_id"":""66285eec"",""app_version"":""1.5.2"",""os"":""Android""}"
8f8b6831-98f2-475d-be3f-ce0c653646a1,2025-08-27T15:57:25+03:00,4,app_open,"{""country"":""GB"",""session_id"":""8af0f374"",""app_version"":""1.7.5"",""os"":""Web""}"
bb5bd33a-ac5a-4c91-b208-00a29b28ed0f,2025-08-28T18:10:25+03:00,24,message_sent,"{""country"":""NL"",""session_id"":""36ad677a"",""length"":5,""channel"":""private""}"
f8bfd07f-c77d-4e64-b711-64b44d8cae64,2025-08-08T13:51:42+03:00,1,message_sent,"{""country"":""GB"",""session_id"":""62ecdea9"",""length"":378,""channel"":""group""}"
fca59346-7171-485b-aec0-4afe58945183,2025-08-24T19:32:42+03:00,680,purchase,"{""country"":""ES"",""session_id"":""6811cc10"",""order_id"":""a55d7b8c-40a6-4be5-8c7b-4dce71d7488e"",""amount"":274.25,""currency"":""USD"",""payment_method"":""google_pay"",""items"":2}"
efddb7f5-eb4c-46c6-abff-9e56d5420391,2025-08-15T10:18:23+03:00,28,app_open,"{""country"":""GB"",""session_id"":""eb4582ec"",""app_version"":""1.6.8"",""os"":""Web""}"
6f309960-4893-44f0-93f4-03ea720d5ea2,2025-08-16T12:01:03+03:00,35,app_open,"{""country"":""RO"",""session_id"":""d66767b5"",""app_version"":""1.1.8"",""os"":""Android""}"
d4fafedd-c069-4eee-a3aa-2f985e267bc2,2025-08-29T09:38:47+03:00,76,view_item,"{""country"":""IT"",""session_id"":""fde6ea65"",""item_id"":""SKU1575"",""price"":189.9,""currency"":""USD""}"
329e655a-35d9-474e-88b0-622b173eddc1,2025-08-30T19:09:12+03:00,1,view_item,"{""country"":""SE"",""session_id"":""408c76fa"",""item_id"":""SKU9322"",""price"":14.1,""currency"":""USD""}"
f1081033-c746-48b6-9e54-60f9ac6384b2,2025-08-21T22:40:48+03:00,74,view_item,"{""country"":""US"",""session_id"":""423cd2a5"",""item_id"":""SKU5770"",""price"":155.71,""currency"":""USD""}"
7f490087-2094-4224-88b0-dbfed5fce1e6,2025-08-14T15:51:43+03:00,16,app_open,"{""country"":""RO"",""session_id"":""f5fd3439"",""app_version"":""1.6.7"",""os"":""Web""}"
2b322a61-e30a-4610-8e8e-fa77dc585147,2025-08-11T09:36:31+03:00,299,view_item,"{""country"":""UA"",""session_id"":""ea9a3cd3"",""item_id"":""SKU9722"",""price"":72.71,""currency"":""USD""}"
bdcb0897-9fbd-4e5a-a26e-824f2d0be02d,2025-08-29T06:19:47+03:00,13,app_open,"{""country"":""NL"",""session_id"":""fe80485a"",""app_version"":""1.2.4"",""os"":""iOS""}"
10b51b2b-1816-443f-8c12-4d217a57c801,2025-08-25T21:44:11+03:00,593,add_to_cart,"{""country"":""GB"",""session_id"":""abe4a658"",""item_id"":""SKU6069"",""qty"":2}"
91337d2a-2490-44cd-a451-39cccf1a5185,2025-08-15T12:43:16+03:00,3,app_open,"{""country"":""FR"",""session_id"":""f210bb0c"",""app_version"":""1.6.5"",""os"":""Android""}"
9f1adc1b-15a8-4f40-bbc3-7efc88b62234,2025-08-04T10:58:39+03:00,9,message_sent,"{""country"":""IT"",""session_id"":""ed751547"",""length"":257,""channel"":""group""}"
dbe89492-5c1d-4019-9d44-55c1c91bee83,2025-08-11T05:17:48+03:00,96,add_to_cart,"{""country"":""NL"",""session_id"":""859a9c88"",""item_id"":""SKU8704"",""qty"":3}"
937d96fa-3694-4abf-8c58-5345116179c2,2025-08-25T07:25:23+03:00,40,add_to_cart,"{""country"":""KZ"",""session_id"":""d44e6fcc"",""item_id"":""SKU7480"",""qty"":3}"
c1df3052-389f-4153-ba11-b02ac3b7551e,2025-08-04T10:49:00+03:00,184,message_sent,"{""country"":""UA"",""session_id"":""6dc1ad04"",""length"":273,""channel"":""channel""}"
f4e65c7d-ebe6-4442-bf1c-45b6e711be03,2025-08-12T10:15:56+03:00,4,add_to_cart,"{""country"":""PL"",""session_id"":""6378f1ca"",""item_id"":""SKU9987"",""qty"":1}"
d3fa0fae-bcb1-48b4-8910-1bc50aaf05cf,2025-08-14T18:45:07+03:00,42,message_sent,"{""country"":""GB"",""session_id"":""d8504e79"",""length"":85,""channel"":""channel""}"
e2f0744e-8883-452d-8c6a-5ef9066470da,2025-08-24T16:49:25+03:00,60,app_open,"{""country"":""ES"",""session_id"":""a50d2cb8"",""app_version"":""1.5.6"",""os"":""Android""}"
3c8c7f68-7b54-44d2-9543-05aa25c41f3b,2025-08-28T09:55:09+03:00,4,view_item,"{""country"":""NL"",""session_id"":""697fbcca"",""item_id"":""SKU9539"",""price"":85.66,""currency"":""USD""}"
9e2ed57c-993a-427c-abbd-e6fed626c86e,2025-08-07T11:04:59+03:00,3,login,"{""country"":""ES"",""session_id"":""2de46333"",""method"":""password""}"
4b4930eb-f059-42fd-b2a8-1073b8877e4e,2025-08-22T10:27:25+03:00,185,view_item,"{""country"":""US"",""session_id"":""0e632a43"",""item_id"":""SKU5486"",""price"":158.12,""currency"":""USD""}"
4fc6cf65-ee7d-4f1f-9c23-c775ef5aa324,2025-08-05T09:42:54+03:00,187,purchase,"{""country"":""US"",""session_id"":""b28f7cf2"",""order_id"":""70f8ecdd-dd1d-44a1-8b8e-e2fb7e8aaffa"",""amount"":135.26,""currency"":""USD"",""payment_method"":""card"",""items"":1}"
f5e245f1-2b80-4d98-baa0-06bfdd93251e,2025-08-21T12:18:08+03:00,140,message_sent,"{""country"":""RO"",""session_id"":""12c7949e"",""length"":361,""channel"":""channel""}"
a21f3cf3-42e4-46b8-b022-f26b1fa7da2a,2025-08-23T06:38:38+03:00,281,view_item,"{""country"":""NL"",""session_id"":""fe2a327f"",""item_id"":""SKU5473"",""price"":123.5,""currency"":""USD""}"
a1c33af5-eb15-4604-9038-901b492a334f,2025-08-12T16:56:51+03:00,3,login,"{""country"":""PL"",""session_id"":""5c2864bc"",""method"":""github""}"
7bdccad6-75ef-4e1f-bc97-ab1739292e23,2025-08-04T18:20:13+03:00,13,app_open,"{""country"":""UA"",""session_id"":""3b740c7f"",""app_version"":""1.7.2"",""os"":""Android""}"
9cdbb826-4f23-47cd-8ccb-5303f74297c4,2025-08-15T15:38:51+03:00,1,app_open,"{""country"":""UA"",""session_id"":""8c23cc8b"",""app_version"":""1.0.8"",""os"":""Android""}"
a391158c-8d00-49d4-8736-7bc45639eacc,2025-08-21T20:21:33+03:00,2,app_open,"{""country"":""SE"",""session_id"":""fcf53d1d"",""app_version"":""1.3.3"",""os"":""Web""}"
ce83d241-f04f-403a-af5f-200f5a7add47,2025-08-27T22:36:34+03:00,2,message_sent,"{""country"":""KZ"",""session_id"":""e5c0be36"",""length"":16,""channel"":""private""}"
e2f9fc70-5b4a-4f04-a459-460dccc8fd21,2025-08-17T10:23:04+03:00,1,message_sent,"{""country"":""RO"",""session_id"":""61542ea5"",""length"":141,""channel"":""channel""}"
3fa0f3a6-3578-4242-b986-1a8dede042bb,2025-08-13T14:37:26+03:00,1,app_open,"{""country"":""US"",""session_id"":""bff92130"",""app_version"":""1.0.5"",""os"":""Web""}"
55778ed0-9f7a-47d7-a6ce-3a9e161a8939,2025-08-03T15:36:08+03:00,692,view_item,"{""country"":""ES"",""session_id"":""b8ac9125"",""item_id"":""SKU8437"",""price"":193.99,""currency"":""USD""}"
03643979-0d43-4d07-b53f-f2de60dbd413,2025-08-07T11:12:07+03:00,26,message_sent,"{""country"":""ES"",""session_id"":""b8260f72"",""length"":85,""channel"":""group""}"
29030b10-58c1-4690-b321-b11a76f3b5f8,2025-08-29T14:28:49+03:00,1,message_sent,"{""country"":""US"",""session_id"":""6251efd8"",""length"":405,""channel"":""channel""}"
04bec2a6-a671-467b-a663-df63868b3c00,2025-08-07T14:44:53+03:00,92,message_sent,"{""country"":""GB"",""session_id"":""edd81cb4"",""length"":383,""channel"":""private""}"
d75f0fe7-4c41-4fcb-a2f3-5b621c4d7536,2025-08-24T02:22:13+03:00,60,login,"{""country"":""ES"",""session_id"":""28df2941"",""method"":""password""}"
04445a2b-d6ad-441e-bb93-75857031311c,2025-08-24T15:16:35+03:00,32,message_sent,"{""country"":""FR"",""session_id"":""a0984eda"",""length"":322,""channel"":""private""}"
94658c61-c6b0-450f-9e74-0d5b77385eb5,2025-08-12T11:02:47+03:00,3,add_to_cart,"{""country"":""DE"",""session_id"":""977d6df8"",""item_id"":""SKU6820"",""qty"":2}"
dfa0167e-f578-4668-83cb-184d4d2c9ade,2025-08-15T17:21:06+03:00,121,message_sent,"{""country"":""DE"",""session_id"":""7638900c"",""length"":187,""channel"":""group""}"
6cf8e201-c171-4f77-b08a-f2e24e34ec2b,2025-08-11T18:30:57+03:00,1,view_item,"{""country"":""DE"",""session_id"":""c2e7db5e"",""item_id"":""SKU2783"",""price"":108.02,""currency"":""USD""}"
c4ccf3ee-c3fa-4086-bc69-0b5881bc572a,2025-08-12T10:01:58+03:00,5,app_open,"{""country"":""US"",""session_id"":""022b85d2"",""app_version"":""1.4.8"",""os"":""Android""}"
fb628a22-7384-4d4b-9260-28932c409cf8,2025-08-06T18:53:27+03:00,62,message_sent,"{""country"":""DE"",""session_id"":""ef51bc00"",""length"":71,""channel"":""private""}"
23ae2764-3c5e-4440-9c56-5cc749ee8467,2025-08-18T12:00:52+03:00,63,app_open,"{""country"":""PL"",""session_id"":""f2b240c8"",""app_version"":""1.7.0"",""os"":""iOS""}"
ba76a68f-2d82-4d59-b3ea-eebbece0b00a,2025-08-03T19:21:39+03:00,14,message_sent,"{""country"":""NL"",""session_id"":""40641757"",""length"":454,""channel"":""group""}"
50c61618-a88a-4a92-b61f-7c4101f48f77,2025-08-07T00:13:57+03:00,31,view_item,"{""country"":""FR"",""session_id"":""93fab44a"",""item_id"":""SKU7268"",""price"":176.72,""currency"":""USD""}"
9cf19353-3c13-441f-8c00-ebedb44bd74e,2025-08-07T13:36:37+03:00,235,app_open,"{""country"":""RO"",""session_id"":""c9d2ff75"",""app_version"":""1.7.1"",""os"":""Web""}"
2473863e-5277-4fad-aaf2-8a3a6de06a71,2025-08-16T09:41:43+03:00,1,message_sent,"{""country"":""KZ"",""session_id"":""1a302793"",""length"":123,""channel"":""channel""}"
20357575-f50d-41f7-b28a-954a6e80802b,2025-08-16T15:07:58+03:00,47,add_to_cart,"{""country"":""IT"",""session_id"":""e6ff69e7"",""item_id"":""SKU7253"",""qty"":1}"
f2eddb96-1272-4675-851d-b0b1602d1b0f,2025-08-29T10:25:36+03:00,116,purchase,"{""country"":""KZ"",""session_id"":""055dcf58"",""order_id"":""5530360e-e87e-4495-a615-ae93e880af6c"",""amount"":209.45,""currency"":""USD"",""payment_method"":""card"",""items"":2}"
b908c95b-cb45-41fa-a59d-7e43f6f7aabb,2025-08-07T18:02:29+03:00,314,app_open,"{""country"":""UA"",""session_id"":""e1d52ca1"",""app_version"":""1.6.3"",""os"":""iOS""}"
09906ee0-deaf-4d47-8bbf-de9327eea2f5,2025-08-18T15:58:26+03:00,1,message_sent,"{""country"":""GB"",""session_id"":""06fb1d5c"",""length"":22,""channel"":""private""}"
b74a1389-2e5d-469c-88e2-a52f8af6a0c2,2025-08-04T17:56:45+03:00,10,view_item,"{""country"":""PL"",""session_id"":""3c79231c"",""item_id"":""SKU4062"",""price"":32.93,""currency"":""USD""}"
11f0b084-6ef0-4a73-87b2-48ba9b4a2c66,2025-08-11T07:50:56+03:00,26,view_item,"{""country"":""ES"",""session_id"":""31f3c8a8"",""item_id"":""SKU1037"",""price"":19.07,""currency"":""USD""}"
7a1b2484-c0db-446d-bebf-1512c206d236,2025-08-03T13:39:39+03:00,33,app_open,"{""country"":""SE"",""session_id"":""cdfcb9bc"",""app_version"":""1.8.1"",""os"":""Web""}"
dcd9e872-bdaa-494e-a0e4-d9a8dc61df0f,2025-08-10T13:42:00+03:00,15,app_open,"{""country"":""NL"",""session_id"":""b739cce2"",""app_version"":""1.3.0"",""os"":""iOS""}"
d71392e8-88ef-4a18-8e5c-29b41ae3bffd,2025-08-15T10:45:41+03:00,128,message_sent,"{""country"":""KZ"",""session_id"":""1c0b1ec6"",""length"":107,""channel"":""channel""}"
3510fe78-6b80-480d-bfea-ad456eeb185d,2025-08-03T14:22:43+03:00,1,view_item,"{""country"":""PL"",""session_id"":""23c16f79"",""item_id"":""SKU2439"",""price"":147.38,""currency"":""USD""}"
0a03f88e-8f08-4f11-9639-120df43b4773,2025-08-04T07:17:19+03:00,179,message_sent,"{""country"":""GB"",""session_id"":""a9604eb5"",""length"":391,""channel"":""group""}"
67575124-d746-4870-b097-64dd78365b93,2025-08-11T17:00:05+03:00,24,app_open,"{""country"":""PL"",""session_id"":""da2503ca"",""app_version"":""1.0.1"",""os"":""Web""}"
185a1bd4-2487-4ae3-a3f7-436b2e1359cb,2025-08-17T12:26:59+03:00,23,purchase,"{""country"":""SE"",""session_id"":""fa1b2f9a"",""order_id"":""e9bcaab3-2cd3-4fba-acf8-50ced584efc7"",""amount"":249.12,""currency"":""USD"",""payment_method"":""card"",""items"":2}"
6b263d19-d2db-437a-aaa6-7620fbfadbab,2025-08-23T17:42:43+03:00,162,login,"{""country"":""DE"",""session_id"":""7f7824c5"",""method"":""apple""}"
ecc6b3af-6e71-406c-aa1c-7a42518bb368,2025-08-20T20:28:16+03:00,1,message_sent,"{""country"":""KZ"",""session_id"":""7e2c7bd8"",""length"":69,""channel"":""group""}"
c5647fe1-8e7d-46fe-8f10-21e16335936a,2025-08-01T11:06:10+03:00,176,message_sent,"{""country"":""IT"",""session_id"":""ef0f7bda"",""length"":84,""channel"":""channel""}"
8b9751d3-5f4f-4f79-af41-f056cebb2515,2025-08-20T18:48:48+03:00,9,add_to_cart,"{""country"":""FR"",""session_id"":""4de925af"",""item_id"":""SKU5492"",""qty"":1}"
083f9ee3-4977-4bae-8a09-68464e07b71a,2025-08-11T10:56:22+03:00,15,app_open,"{""country"":""FR"",""session_id"":""fcd09ea5"",""app_version"":""1.0.3"",""os"":""Android""}"
e5223194-807d-4d38-a01c-300ca3f5fd14,2025-08-04T05:54:20+03:00,14,message_sent,"{""country"":""ES"",""session_id"":""8051acf4"",""length"":322,""channel"":""group""}"
f6e80ef8-276a-42d2-95de-abc3bd61663c,2025-08-15T09:33:03+03:00,15,view_item,"{""country"":""RO"",""session_id"":""e73fc08b"",""item_id"":""SKU9821"",""price"":52.77,""currency"":""USD""}"
a1abd800-ec49-467a-aa8b-660172b84536,2025-08-17T16:40:05+03:00,395,login,"{""country"":""RO"",""session_id"":""3602ac0f"",""method"":""google""}"
b9e89127-d9ff-4c4d-900d-be5093926f7e,2025-08-29T02:16:27+03:00,79,app_open,"{""country"":""KZ"",""session_id"":""43ea9f94"",""app_version"":""1.1.2"",""os"":""Web""}"
f375abea-d08a-4a39-8296-f0c7fa79925d,2025-08-23T21:18:48+03:00,45,view_item,"{""country"":""ES"",""session_id"":""3ddab9f7"",""item_id"":""SKU5071"",""price"":71.64,""currency"":""USD""}"
02371e4e-30c0-46f8-8f14-ff01c64408e4,2025-08-28T10:16:39+03:00,1,logout,"{""country"":""RO"",""session_id"":""9ef6cbfd"",""method"":""google""}"
f4f87a8d-7cc5-4723-ad3f-78e43219be69,2025-08-23T12:04:04+03:00,23,add_to_cart,"{""country"":""KZ"",""session_id"":""ee00d0b7"",""item_id"":""SKU2096"",""qty"":3}"
2e6b8023-8440-4ae5-a39a-2d0b72bfa507,2025-08-05T14:46:31+03:00,4,app_open,"{""country"":""RO"",""session_id"":""b3c1d110"",""app_version"":""1.8.4"",""os"":""Android""}"
9718c68e-079a-45a4-b0f5-cf73ff1f211f,2025-08-10T12:44:44+03:00,1,app_open,"{""country"":""DE"",""session_id"":""666fa78f"",""app_version"":""1.7.1"",""os"":""Android""}"
5796edf1-e5a7-4816-82cb-f72e258735c7,2025-08-01T12:50:14+03:00,155,view_item,"{""country"":""PL"",""session_id"":""ada631bb"",""item_id"":""SKU4422"",""price"":161.56,""currency"":""USD""}"
f65b1131-b06f-483d-8ae0-36d720a60a01,2025-08-01T18:04:57+03:00,3,purchase,"{""country"":""PL"",""session_id"":""43de03c9"",""order_id"":""4ecb6ab5-4433-48c0-aba2-aeb561cc9781"",""amount"":219.39,""currency"":""USD"",""payment_method"":""apple_pay"",""items"":2}"
ed871e4b-9f77-4fcf-897c-93dc6838c286,2025-08-05T13:53:03+03:00,1,add_to_cart,"{""country"":""ES"",""session_id"":""36e05747"",""item_id"":""SKU5160"",""qty"":3}"
43bf6186-60bb-401f-9918-e0744d44c5d3,2025-08-02T06:00:17+03:00,20,app_open,"{""country"":""DE"",""session_id"":""76ffe4d2"",""app_version"":""1.5.5"",""os"":""Web""}"
cac4e6bc-a1d0-465e-9b5a-677627285cbf,2025-08-26T17:23:23+03:00,1,message_sent,"{""country"":""DE"",""session_id"":""307e318a"",""length"":268,""channel"":""channel""}"
f9e7d20c-3f1d-4897-89cc-cfc8abe0455d,2025-08-26T09:48:24+03:00,2,app_open,"{""country"":""UA"",""session_id"":""c5cfb159"",""app_version"":""1.3.3"",""os"":""iOS""}"
f83aa3ce-13de-4b24-8441-2f961c3ad3bb,2025-08-08T15:30:16+03:00,187,message_sent,"{""country"":""UA"",""session_id"":""38cd74fc"",""length"":26,""channel"":""private""}"
3b5e0889-f489-4501-9c21-00ae508a3883,2025-08-08T11:30:28+03:00,161,add_to_cart,"{""country"":""IT"",""session_id"":""a0fd6bc6"",""item_id"":""SKU2897"",""qty"":1}"
4257633b-6156-46e3-aee0-97a9675283e3,2025-08-03T12:31:30+03:00,55,view_item,"{""country"":""DE"",""session_id"":""d491e092"",""item_id"":""SKU4780"",""price"":88.04,""currency"":""USD""}"
a7a335e7-8023-498f-afe0-b11d1531574e,2025-08-09T12:30:15+03:00,2,app_open,"{""country"":""FR"",""session_id"":""7a5171a3"",""app_version"":""1.8.0"",""os"":""iOS""}"
ce1a002d-308e-4790-be56-5164b08dc0f7,2025-08-07T14:55:59+03:00,10,view_item,"{""country"":""ES"",""session_id"":""bb28e70b"",""item_id"":""SKU2803"",""price"":16.68,""currency"":""USD""}"
afac50fa-89e1-4381-8abc-e41ecee80f9a,2025-08-17T09:55:20+03:00,1,view_item,"{""country"":""US"",""session_id"":""667e5113"",""item_id"":""SKU2662"",""price"":21.2,""currency"":""USD""}"
5d6483f1-e285-447e-bfc5-69075d760470,2025-08-15T17:08:04+03:00,368,app_open,"{""country"":""IT"",""session_id"":""4a3390cf"",""app_version"":""1.5.1"",""os"":""iOS""}"
d24c44b9-7c75-4a22-ad95-6b7f280bcc84,2025-08-03T08:30:30+03:00,105,app_open,"{""country"":""GB"",""session_id"":""5a6d455b"",""app_version"":""1.2.8"",""os"":""iOS""}"
abb71cc3-48e8-4ad6-85db-15d9899db15f,2025-08-29T04:30:43+03:00,128,add_to_cart,"{""country"":""KZ"",""session_id"":""900aa9fd"",""item_id"":""SKU1527"",""qty"":3}"
eda8d252-e617-4ff8-b121-fdc86b290806,2025-08-22T15:41:23+03:00,91,add_to_cart,"{""country"":""DE"",""session_id"":""fa73c70a"",""item_id"":""SKU7346"",""qty"":2}"
b9c56e20-9fec-449a-8976-3d8ffb187a58,2025-08-12T15:41:11+03:00,194,message_sent,"{""country"":""KZ"",""session_id"":""1f92e661"",""length"":117,""channel"":""private""}"
2232cc98-b9ba-4328-ba47-af25263b8f2f,2025-08-03T13:54:02+03:00,295,add_to_cart,"{""country"":""GB"",""session_id"":""b3edbef7"",""item_id"":""SKU8192"",""qty"":1}"
73f0c6f4-ecaf-482d-998d-4859da852ce0,2025-08-11T14:04:25+03:00,3,message_sent,"{""country"":""UA"",""session_id"":""118159bb"",""length"":348,""channel"":""private""}"
c03b798a-2ac6-4331-ad82-9e82a91628df,2025-08-08T06:23:32+03:00,469,app_open,"{""country"":""KZ"",""session_id"":""93804278"",""app_version"":""1.7.3"",""os"":""Web""}"
ecbb6610-07fd-4a34-a57d-c088d5e78277,2025-08-16T10:50:29+03:00,2,login,"{""country"":""GB"",""session_id"":""43b50c7d"",""method"":""google""}"
6121ef66-97d1-4282-9a24-fce4c306dde8,2025-08-02T12:21:26+03:00,79,logout,"{""country"":""RO"",""session_id"":""49a413bf"",""method"":""password""}"
160d93d7-d460-4a46-8b04-0aa0886de09c,2025-08-08T18:00:09+03:00,89,add_to_cart,"{""country"":""SE"",""session_id"":""a6d7b6f3"",""item_id"":""SKU5224"",""qty"":3}"
85cfdba6-4464-4481-a849-1a437bfe8e2a,2025-08-23T12:16:15+03:00,17,view_item,"{""country"":""NL"",""session_id"":""bf970ea5"",""item_id"":""SKU2974"",""price"":58.41,""currency"":""USD""}"
ed2760cd-68d0-4180-8dd8-097b27bbeb22,2025-08-17T08:20:56+03:00,322,view_item,"{""country"":""UA"",""session_id"":""44d810b9"",""item_id"":""SKU3748"",""price"":50.69,""currency"":""USD""}"
586f7793-35a7-423e-8a6c-b0d8bc3c9376,2025-08-15T17:16:56+03:00,21,app_open,"{""country"":""SE"",""session_id"":""76c7372e"",""app_version"":""1.3.2"",""os"":""Web""}"
9e68a81f-9421-4738-a4cb-34ca38073b6c,2025-08-14T07:27:58+03:00,440,app_open,"{""country"":""PL"",""session_id"":""0255fdcd"",""app_version"":""1.0.4"",""os"":""iOS""}"
